names,scores,logfoldchanges,pvals,pvals_adj,minus_log10_padj,direction
ADGRE1,0.10946142,1.7711012,0.912836520814953,0.9809226451550906,0.00836523941606354,NS
DPT,0.109457366,0.80533886,0.9128397341964937,0.9809226451550906,0.00836523941606354,NS
RP11-93B14.9,0.10944927,0.4798175,0.91284616096385,0.9809226451550906,0.00836523941606354,NS
APOBR,0.10944927,0.44155794,0.91284616096385,0.9809226451550906,0.00836523941606354,NS
IL2,0.10944116,0.9931199,0.912852587736906,0.9809226451550906,0.00836523941606354,NS
CLEC12A,0.10943711,0.71047586,0.9128558011255713,0.9809226451550906,0.00836523941606354,NS
MCEMP1,0.1094128,0.1887372,0.9128750814874822,0.9809226451550906,0.00836523941606354,NS
LINC00877,0.10939659,0.5713934,0.9128879350905796,0.9809226451550906,0.00836523941606354,NS
TMIGD2,0.10937229,0.47914007,0.9129072155379532,0.9809226451550906,0.00836523941606354,NS
AC006369.2,0.10925884,0.16641854,0.9129971916366519,0.9809226451550906,0.00836523941606354,NS
LDB2,0.10924263,0.13553636,0.9130100454561042,0.9809226451550906,0.00836523941606354,NS
CCL19,0.1091535,0.10026423,0.9130807418697776,0.9809226451550906,0.00836523941606354,NS
SULF1,0.10808388,-0.21572518,0.9139291523261872,0.9810822963281507,0.008294561078637972,NS
PSD,0.10591224,-0.12665509,0.9156519833757847,0.9825456475187132,0.007647263848234508,NS
MYB,0.09182491,0.37682933,0.9268371519802437,0.9880838441061651,0.005206201679896834,NS
TRBV28,0.09124149,2.2579787,0.9273007132770434,0.9880838441061651,0.005206201679896834,NS
SLC4A10,0.09114425,0.28228506,0.9273779758965838,0.9880838441061651,0.005206201679896834,NS
CHRM3-AS2,0.09112804,0.38497517,0.9273908530664337,0.9880838441061651,0.005206201679896834,NS
TNFRSF13C,0.09111994,0.2955014,0.9273972916584904,0.9880838441061651,0.005206201679896834,NS
SIGLEC1,0.09104701,0.36168176,0.9274552392008801,0.9880838441061651,0.005206201679896834,NS
ZNF683,0.090949774,-0.32611954,0.9275325031892079,0.9880838441061651,0.005206201679896834,NS
KLHDC7B,0.08984774,0.019641113,0.9284082093047312,0.9880838441061651,0.005206201679896834,NS
NOTCH4,0.0861527,-0.22493808,0.9313450271466945,0.9904377633961735,0.0041728092347868605,NS
STEAP4,0.083810896,-0.34015048,0.933206786465967,0.9916456400719649,0.0036434932240335346,NS
RP5-887A10.1,0.07295267,1.420602,0.9418437800872886,0.9939168659900222,0.00264993969896114,NS
CCDC136,0.07294862,0.5060925,0.9418470041865201,0.9939168659900222,0.00264993969896114,NS
FCER2,0.07294051,0.48474926,0.9418534523878419,0.9939168659900222,0.00264993969896114,NS
LYVE1,0.07292431,0.6536835,0.9418663488019184,0.9939168659900222,0.00264993969896114,NS
KCNJ2,0.07288379,0.1711843,0.9418985899037838,0.9939168659900222,0.00264993969896114,NS
MAL,0.072843276,0.12454906,0.9419308311008555,0.9939168659900222,0.00264993969896114,NS
CARMN,0.07274604,-0.53351563,0.9420082103619539,0.9939168659900222,0.00264993969896114,NS
RP11-357H14.17,0.07273389,-0.80260766,0.9420178828080923,0.9939168659900222,0.00264993969896114,NS
IDO1,0.07252725,-0.00062724075,0.9421823156995907,0.9939168659900222,0.00264993969896114,NS
KRT86,0.07243407,0.008227802,0.942256472516163,0.9939168659900222,0.00264993969896114,NS
UCN,0.069516934,-0.3458778,0.9445781531180574,0.9955970348451129,0.0019164055069187788,NS
CD69,0.06316001,-0.5556787,0.9496390863644754,0.9978395785052474,0.000939274113475826,NS
NKG7,0.062313233,-0.33770752,0.9503133901850931,0.9978395785052474,0.000939274113475826,NS
BCKDHA,0.059590574,-0.2318652,0.9524817253934459,0.9978395785052474,0.000939274113475826,NS
RAG1,0.056608614,0.32509917,0.9548569718197443,0.9978395785052474,0.000939274113475826,NS
LINC00309,0.0547773,0.8188415,0.9563158830286997,0.9978395785052474,0.000939274113475826,NS
LINC00539,0.054728683,1.6841817,0.9563546172006309,0.9978395785052474,0.000939274113475826,NS
TTC16,0.054680064,0.47282207,0.9563933514756279,0.9978395785052474,0.000939274113475826,NS
KCNA3,0.05466386,0.3253651,0.9564062629235147,0.9978395785052474,0.000939274113475826,NS
ACKR1,0.054623343,-0.27771705,0.9564385415932665,0.9978395785052474,0.000939274113475826,NS
PTGIS,0.054574724,0.30307105,0.9564772760912599,0.9978395785052474,0.000939274113475826,NS
TRGC1,0.054445073,-0.14402564,0.9565805685881255,0.9978395785052474,0.000939274113475826,NS
TRGC2,0.05430732,-0.20437405,0.9566903176649116,0.9978395785052474,0.000939274113475826,NS
FGFBP2,0.05371579,-0.292502,0.9571616024189405,0.9978395785052474,0.000939274113475826,NS
HOPX,0.053318735,-0.27691457,0.9574779526496646,0.9978395785052474,0.000939274113475826,NS
CCR6,0.052184295,-0.23082744,0.9583818471858186,0.9978395785052474,0.000939274113475826,NS
INHBA,0.046192013,-0.111346014,0.9631572076237195,0.9978395785052474,0.000939274113475826,NS
LINC01273,0.041358486,-0.46422705,0.9670101092623974,0.9978395785052474,0.000939274113475826,NS
ADAMTSL1,0.0366465,0.9935939,0.9707668653941103,0.9978395785052474,0.000939274113475826,NS
CD1C,0.036601935,0.89566547,0.9708024011396875,0.9978395785052474,0.000939274113475826,NS
IGLC7,0.036520902,1.6007533,0.9708670117346548,0.9978395785052474,0.000939274113475826,NS
HK3,0.036516853,0.87849134,0.9708702422694259,0.9978395785052474,0.000939274113475826,NS
ISLR,0.036508746,1.503769,0.9708767033404018,0.9978395785052474,0.000939274113475826,NS
ZNF80,0.036504697,0.92158633,0.9708799338766065,0.9978395785052474,0.000939274113475826,NS
VIPR2,0.036472283,0.0661219,0.9709057781834409,0.9978395785052474,0.000939274113475826,NS
FBLN2,0.036472283,0.28099564,0.9709057781834409,0.9978395785052474,0.000939274113475826,NS
CR1,0.03645608,0.21259008,0.9709187003483168,0.9978395785052474,0.000939274113475826,NS
CCL23,0.036452025,-0.04792511,0.9709219308907289,0.9978395785052474,0.000939274113475826,NS
FCER1A,0.036431767,-0.27610904,0.9709380836099447,0.9978395785052474,0.000939274113475826,NS
IFNG-AS1,0.036415562,-0.090536214,0.9709510057939009,0.9978395785052474,0.000939274113475826,NS
PODN,0.036415562,-0.08302297,0.9709510057939009,0.9978395785052474,0.000939274113475826,NS
TRGV5,0.036399357,-0.2769853,0.9709639279854834,0.9978395785052474,0.000939274113475826,NS
FAM162B,0.036140054,-0.6693872,0.9711706840851964,0.9978395785052474,0.000939274113475826,NS
RP11-196G11.2,0.03607523,-0.02547236,0.9712223734134092,0.9978395785052474,0.000939274113475826,NS
NCR3,0.035722744,-0.29151842,0.9715034362455868,0.9978395785052474,0.000939274113475826,NS
KLRF1,0.035325687,-0.36258566,0.9718200399945444,0.9978395785052474,0.000939274113475826,NS
AC062017.1,0.034831397,-0.31699786,0.9722141855550668,0.9978395785052474,0.000939274113475826,NS
HBA1,0.023588274,-0.26337367,0.981181026006929,0.9978395785052474,0.000939274113475826,NS
HSPA1B,0.022401161,-0.20023188,0.982127953640081,0.9978395785052474,0.000939274113475826,NS
MEIS1,0.020071507,-0.34908992,0.9839863306776067,0.9978395785052474,0.000939274113475826,NS
FIRRE,0.01972307,0.14535342,0.9842642869594229,0.9978395785052474,0.000939274113475826,NS
KLHL41,0.019528594,2.7003515,0.9844194261820383,0.9978395785052474,0.000939274113475826,NS
RP11-161M6.2,0.01828071,-6.7688813,0.9854149166284535,0.9978395785052474,0.000939274113475826,NS
CEACAM4,0.018248297,0.8454302,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
IFNL1,0.018248297,0.9722909,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
FAM92B,0.018248297,0.41247126,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
TRGV10,0.018248297,0.40612772,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
PTCRA,0.018223988,0.09205688,0.9854601667455034,0.9978395785052474,0.000939274113475826,NS
AF131217.1,0.018191574,-0.065898895,0.9854860239762566,0.9978395785052474,0.000939274113475826,NS
IL1RL1,0.018183472,-0.2188591,0.9854924882863283,0.9978395785052474,0.000939274113475826,NS
DPEP1,0.01817537,-1.5180305,0.9854989525973523,0.9978395785052474,0.000939274113475826,NS
NRIP2,0.018134853,-0.32878083,0.985531274166745,0.9978395785052474,0.000939274113475826,NS
RP11-104L21.3,0.018134853,-1.0091482,0.985531274166745,0.9978395785052474,0.000939274113475826,NS
LILRA2,0.017940378,-0.4339772,0.9856864180294695,0.9978395785052474,0.000939274113475826,NS
CRHBP,0.017697282,-0.21385592,0.9858803486183806,0.9978395785052474,0.000939274113475826,NS
CHST4,0.01735695,-1.172608,0.9861518528419356,0.9978395785052474,0.000939274113475826,NS
STAB1,0.014618085,-0.19283393,0.9883368711024633,0.999310263453712,0.00029965212841568073,NS
RP11-284F21.10,0.010858223,-0.38016135,0.9913365619606974,0.9999967673103441,1.4039415484971748e-06,NS
UBXN1,0.007005174,-0.09616927,0.994410725298347,0.9999967673103441,1.4039415484971748e-06,NS
APITD1-CORT,0.0015233924,1.6928129,0.9987845091595423,0.9999967673103441,1.4039415484971748e-06,NS
RP4-758J18.13,0.0014788251,0.08139456,0.99882006870569,0.9999967673103441,1.4039415484971748e-06,NS
TRIM46,0.00058747845,0.0074903653,0.9995312600268665,0.9999967673103441,1.4039415484971748e-06,NS
IGHA2,0.00010128939,-0.065569066,0.9999191827587423,0.9999967673103441,1.4039415484971748e-06,NS
AL928768.3,6.887678e-05,0.36625597,0.9999450442758943,0.9999967673103441,1.4039415484971748e-06,NS
IGLC6,4.0515756e-06,0.93105227,0.9999967673103441,0.9999967673103441,1.4039415484971748e-06,NS
L3MBTL4-AS1,4.0515756e-06,0.20542252,0.9999967673103441,0.9999967673103441,1.4039415484971748e-06,NS
RP11-404O13.5,4.0515756e-06,0.6639471,0.9999967673103441,0.9999967673103441,1.4039415484971748e-06,NS
SPINK2,-4.0515756e-06,-0.93074447,0.9999967673103441,0.9999967673103441,1.4039415484971748e-06,NS
TRAV4,-8.103151e-06,-0.47329292,0.9999935346206884,0.9999967673103441,1.4039415484971748e-06,NS
KIR2DL3,-3.6464182e-05,-0.5315768,0.9999709057931039,0.9999967673103441,1.4039415484971748e-06,NS
KIR2DL4,-3.6464182e-05,-1.3173854,0.9999709057931039,0.9999967673103441,1.4039415484971748e-06,NS
TCL1A,-7.697994e-05,-1.497623,0.9999385788965998,0.9999967673103441,1.4039415484971748e-06,NS
MS4A1,-0.00012559885,-0.9732253,0.9998997866209326,0.9999967673103441,1.4039415484971748e-06,NS
CD300E,-0.00014180515,-0.9403763,0.999886855862425,0.9999967673103441,1.4039415484971748e-06,NS
LINC00996,-0.00014585673,-0.91587585,0.9998836231728025,0.9999967673103441,1.4039415484971748e-06,NS
CCL13,-0.00023093981,-0.841212,0.9998157366912552,0.9999967673103441,1.4039415484971748e-06,NS
AC013264.2,-0.00027145556,-0.7507434,0.999783409795719,0.9999967673103441,1.4039415484971748e-06,NS
LHFP,-0.00029576503,-0.14631753,0.9997640136585646,0.9999967673103441,1.4039415484971748e-06,NS
KRT81,-0.00034438394,-1.1351,0.9997252213846854,0.9999967673103441,1.4039415484971748e-06,NS
TTC39C-AS1,-0.00049024064,-0.623599,0.999608844567312,0.9999967673103441,1.4039415484971748e-06,NS
PLA2G7,-0.00077790255,-0.254946,0.9993793236486781,0.9999967673103441,1.4039415484971748e-06,NS
EVI2B,-0.00079410884,-0.30100718,0.9993663928940493,0.9999967673103441,1.4039415484971748e-06,NS
GGT5,-0.00095617183,-0.93453646,0.9992370853574737,0.9999967673103441,1.4039415484971748e-06,NS
TENM1,-0.0033384983,-0.27169257,0.9973362686717268,0.9999967673103441,1.4039415484971748e-06,NS
CCL14,-0.00593961,-0.65355444,0.9952609048296238,0.9999967673103441,1.4039415484971748e-06,NS
ZNF442,-0.00889726,-0.36498985,0.9929011071754319,0.9999967673103441,1.4039415484971748e-06,NS
IGFLR1,-0.009739988,-0.43552452,0.9922287369407713,0.9999967673103441,1.4039415484971748e-06,NS
HLA-A,-0.015493225,-0.029943144,0.9876386892929601,0.9989740463340863,0.00044579473729022394,NS
KLK11,-0.017968738,-0.110404156,0.9856637928489693,0.9978395785052474,0.000939274113475826,NS
RP11-190C22.9,-0.01810244,0.1191724,0.9855571314393604,0.9978395785052474,0.000939274113475826,NS
SIGLEC11,-0.018191574,0.06452225,0.9854860239762566,0.9978395785052474,0.000939274113475826,NS
RP11-472N13.3,-0.018223988,-0.4918308,0.9854601667455034,0.9978395785052474,0.000939274113475826,NS
DUSP26,-0.018223988,-0.09336446,0.9854601667455034,0.9978395785052474,0.000939274113475826,NS
PADI2,-0.018240193,,0.9854472381358527,0.9978395785052474,0.000939274113475826,NS
LILRA1,-0.018240193,-0.17101705,0.9854472381358527,0.9978395785052474,0.000939274113475826,NS
CTB-61M7.2,-0.018248297,-0.38437802,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
LILRA4,-0.018248297,-20.283733,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
ST8SIA6,-0.018248297,,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
RP3-492J12.2,-0.018248297,-0.8742733,0.9854407738324603,0.9978395785052474,0.000939274113475826,NS
TRAV6,-0.0182564,-1.0425972,0.9854343095300238,0.9978395785052474,0.000939274113475826,NS
RASGRP4,-0.0182564,-0.75745106,0.9854343095300238,0.9978395785052474,0.000939274113475826,NS
TCF21,-0.0182564,-3.260563,0.9854343095300238,0.9978395785052474,0.000939274113475826,NS
APOD,-0.0182564,-0.3041657,0.9854343095300238,0.9978395785052474,0.000939274113475826,NS
SH2D1B,-0.0182564,-0.13822722,0.9854343095300238,0.9978395785052474,0.000939274113475826,NS
CRYBB1,-0.018264502,-0.9482712,0.9854278452285434,0.9978395785052474,0.000939274113475826,NS
KIR3DL2,-0.018272607,-2.1385806,0.9854213809280199,0.9978395785052474,0.000939274113475826,NS
CRTAM,-0.018288812,-0.27844942,0.9854084523298448,0.9978395785052474,0.000939274113475826,NS
TNFRSF13B,-0.018296916,-1.4796164,0.9854019880321938,0.9978395785052474,0.000939274113475826,NS
CCL8,-0.018313121,-0.67445254,0.9853890594397678,0.9978395785052474,0.000939274113475826,NS
RP11-23P13.6,-0.018321225,-0.6751568,0.9853825951449935,0.9978395785052474,0.000939274113475826,NS
RP11-394O4.5,-0.018418463,-1.7005581,0.9853050236826785,0.9978395785052474,0.000939274113475826,NS
MEF2C,-0.018475184,-0.13570571,0.9852597737271055,0.9978395785052474,0.000939274113475826,NS
RETN,-0.018580526,-0.76856226,0.9851757382212447,0.9978395785052474,0.000939274113475826,NS
HLA-B,-0.019532647,-0.07319759,0.9844161941088705,0.9978395785052474,0.000939274113475826,NS
ACTG2,-0.019917546,-1.0433928,0.9841091483318671,0.9978395785052474,0.000939274113475826,NS
MATK,-0.021051986,-0.66204715,0.9832041851695512,0.9978395785052474,0.000939274113475826,NS
ANGPT2,-0.030313889,-0.84879935,0.9758167198495405,0.9978395785052474,0.000939274113475826,NS
RP11-203B9.4,-0.031278163,0.6359562,0.9750477044929615,0.9978395785052474,0.000939274113475826,NS
PLAU,-0.03536215,0.20125428,0.9717909639541048,0.9978395785052474,0.000939274113475826,NS
HBM,-0.036322374,0.1270759,0.9710253084995406,0.9978395785052474,0.000939274113475826,NS
FGF22,-0.03635884,,0.9709962334977816,0.9978395785052474,0.000939274113475826,NS
RP11-169D4.2,-0.03649254,,0.9708896254880873,0.9978395785052474,0.000939274113475826,NS
TRGV9,-0.036496595,,0.9708863949504494,0.9978395785052474,0.000939274113475826,NS
KCNA5,-0.036496595,-21.222763,0.9708863949504494,0.9978395785052474,0.000939274113475826,NS
TRAV13-2,-0.036508746,-1.3746908,0.9708767033404018,0.9978395785052474,0.000939274113475826,NS
WDFY4,-0.03659788,-0.8653041,0.9708056316648883,0.9978395785052474,0.000939274113475826,NS
FCRL6,-0.0366465,-0.60609305,0.9707668653941103,0.9978395785052474,0.000939274113475826,NS
CD209,-0.036650553,-0.29452017,0.9707636348746619,0.9978395785052474,0.000939274113475826,NS
CYYR1,-0.03712864,-0.71286625,0.9703824369622878,0.9978395785052474,0.000939274113475826,NS
CRYGS,-0.04903217,0.40618894,0.9608936600202056,0.9978395785052474,0.000939274113475826,NS
RP11-348N5.7,-0.053942677,-0.022923548,0.9569808338846361,0.9978395785052474,0.000939274113475826,NS
FGR,-0.05438025,-0.022103097,0.9566322151100888,0.9978395785052474,0.000939274113475826,NS
TMEM26,-0.054704376,-1.4206512,0.9563739843252519,0.9978395785052474,0.000939274113475826,NS
AC011899.9,-0.054704376,-0.5049812,0.9563739843252519,0.9978395785052474,0.000939274113475826,NS
GIPC3,-0.05472058,-0.4936975,0.9563610729059755,0.9978395785052474,0.000939274113475826,NS
KLRK1,-0.054736786,-2.7089694,0.9563481614981492,0.9978395785052474,0.000939274113475826,NS
RP11-291B21.2,-0.054785404,-1.5435295,0.9563094273434045,0.9978395785052474,0.000939274113475826,NS
CD1E,-0.054809716,-2.7256668,0.9562900603047162,0.9978395785052474,0.000939274113475826,NS
HPGDS,-0.054971777,-0.5042483,0.95616094737346,0.9978395785052474,0.000939274113475826,NS
ADAMTS4,-0.05764582,-0.6340903,0.9540307525964018,0.9978395785052474,0.000939274113475826,NS
MYCBPAP,-0.05809149,-0.8713162,0.9536757516453687,0.9978395785052474,0.000939274113475826,NS
ISM1,-0.07183849,-0.10627455,0.9427304430961535,0.9940330260666504,0.0025991862261939276,NS
AC145110.1,-0.07294457,-1.720289,0.9418502282867045,0.9939168659900222,0.00264993969896114,NS
IGHD,-0.07300129,-1.2044358,0.941805090970856,0.9939168659900222,0.00264993969896114,NS
S100A12,-0.07305801,-1.3885089,0.9417599538419108,0.9939168659900222,0.00264993969896114,NS
CX3CR1,-0.07321602,-0.9304344,0.9416342156837416,0.9939168659900222,0.00264993969896114,NS
ZNF483,-0.07531474,-0.7464498,0.9399642942013031,0.9939168659900222,0.00264993969896114,NS
AC005363.11,-0.07533905,-0.48237252,0.9399449530135939,0.9939168659900222,0.00264993969896114,NS
FAM167B,-0.07544439,-0.5557364,0.9398611416096587,0.9939168659900222,0.00264993969896114,NS
RP11-468E2.5,-0.07826429,-0.7211526,0.937617825316993,0.9939168659900222,0.00264993969896114,NS
PODXL,-0.079905175,-0.41949308,0.9363126740064627,0.9939168659900222,0.00264993969896114,NS
WNT5B,-0.08551661,-0.67521626,0.9318506932092754,0.9905899197851129,0.004106095699389385,NS
AL109761.5,-0.087266885,0.6257953,0.9304593732367534,0.9898812335213436,0.004416909160497917,NS
CYBA,-0.08995713,0.031438105,0.9283212787009338,0.9880838441061651,0.005206201679896834,NS
TRIM60,-0.09043117,0.58625066,0.9279445893162431,0.9880838441061651,0.005206201679896834,NS
RGS5,-0.0906459,-0.42117473,0.9277739575535514,0.9880838441061651,0.005206201679896834,NS
IL1A,-0.0910227,,0.9274745551338625,0.9880838441061651,0.005206201679896834,NS
MEFV,-0.091192864,,0.9273393445011738,0.9880838441061651,0.005206201679896834,NS
CLEC9A,-0.09120907,,0.9273264674074282,0.9880838441061651,0.005206201679896834,NS
CNN1,-0.09134682,-1.2589579,0.9272170128794429,0.9880838441061651,0.005206201679896834,NS
FCN1,-0.09230299,-0.7138422,0.9264573077566467,0.9880838441061651,0.005206201679896834,NS
RCBTB2,-0.09278108,-0.26099673,0.9260774802947355,0.9880838441061651,0.005206201679896834,NS
KCNE3,-0.09287832,-0.21689555,0.9260002293106435,0.9880838441061651,0.005206201679896834,NS
LGALS2,-0.093307786,-0.24622338,0.9256590458195249,0.9880838441061651,0.005206201679896834,NS
PLAC9,-0.09445033,-0.5396893,0.9247514357208407,0.9880838441061651,0.005206201679896834,NS
RP11-101E13.5,-0.10116379,-0.51055795,0.9194204387517341,0.986202056800054,0.006034096049474097,NS
EGR4,-0.108724035,,0.913421379675897,0.9809226451550906,0.00836523941606354,NS
IGHV1-3,-0.109291255,-1.1429325,0.9129714840660308,0.9809226451550906,0.00836523941606354,NS
AC079767.4,-0.10945331,-1.0114665,0.9128429475794593,0.9809226451550906,0.00836523941606354,NS
AC002306.1,-0.10946142,,0.912836520814953,0.9809226451550906,0.00836523941606354,NS
RP11-223C24.1,-0.10946142,,0.912836520814953,0.9809226451550906,0.00836523941606354,NS
GJA5,-0.10948168,-1.5559747,0.9128204539286278,0.9809226451550906,0.00836523941606354,NS
THBS2,-0.10959107,-3.6340284,0.9127336933583948,0.9809226451550906,0.00836523941606354,NS
ADGRG3,-0.109732874,-0.9350635,0.9126212275007377,0.9809226451550906,0.00836523941606354,NS
